	decel	diff	dist	group	group_len	k	sil_score
0	0.0	0.0	37.837668342138436	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	1	
1	0.0	-27.147861159556275	10.689807182582161	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	2	0.7771461157724598
2	19.993391142347356	-7.15447001720892	3.535337165373241	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	3	0.865875929573456
3	4.860219432301199	-2.2942505849077213	1.2410865804655198	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	4	0.9167745008214705
4	1.717031197152619	-0.5772193877551023	0.6638671927104175	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	5	0.9319045459634071
5	0.14612064484884885	-0.43109874290625344	0.23276844980416406	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	6	0.9583888599789624
6	0.3315112448200086	-0.09958749808624487	0.1331809517179192	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	7	0.9692603842185744
7	0.020694640943387674	-0.0788928571428572	0.05428809457506199	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	8	0.975916285514647
8	0.060110913858720916	-0.01878194328413628	0.035506151290925714	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	9	0.9818619137257376
9	0.001149290222911787	-0.017632653061224492	0.01787349822970122	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	10	0.9846658916695189
10	0.011734693877551026	-0.0058979591836734666	0.011975539046027755	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	11	0.9855829245458698
11	0.0005273899033297605	-0.005370569280343706	0.006604969765684049	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	12	0.9914998505840277
12	0.00047327847101585625	-0.00489729080932785	0.0017076789563561985	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	13	0.9933738698095601
13	0.004039951989026069	-0.0008573388203017807	0.0008503401360544177	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	14	0.9965652478639009
14	6.99868424736301e-06	-0.0008503401360544177	3.7346477923590645e-28	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	15	0.9968486940728292
15	0.0008503401360544177	-6.801614191597962e-30	3.666631650443085e-28	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	16	0.9968486940728292
16	-3.0534078524304115e-28	-3.121423994346391e-28	5.452076560966938e-29	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	17	0.9968486940728292
17	3.121423994346391e-28	0.0	5.452076560966938e-29	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	2	18	0.9968486940728292
