,class_type,feature_type,group,group_len,num_clusters,purity_class,purity_random,error_sub,error_div
0,saa_chap,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']",2,37,0.11882229232386961,0.11146161934805468,0.0073606729758149275,1.0660377358490565
1,saa_chap,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']",2,37,0.14616193480546794,0.11356466876971609,0.032597266035751846,1.287037037037037
2,saa_chap,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']",4,37,0.17981072555205047,0.12828601472134596,0.051524710830704507,1.401639344262295
3,saa_chap,ortho_word,"['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",2,37,0.12828601472134596,0.11251314405888538,0.01577287066246058,1.1401869158878506
4,saa_chap,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",4,37,0.1598317560462671,0.13249211356466878,0.027339642481598314,1.2063492063492063
5,saa_chap,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",4,37,0.1829652996845426,0.14195583596214512,0.04100946372239747,1.2888888888888888
6,saa_chap,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,37,0.19978969505783387,0.14616193480546794,0.05362776025236593,1.3669064748201438
7,saa_chap,ortho_word,"['lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']",2,37,0.12513144058885384,0.11461619348054679,0.01051524710830705,1.0917431192660552
8,saa_chap,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']",4,37,0.1661409043112513,0.12513144058885384,0.04100946372239747,1.3277310924369747
9,saa_chap,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']",4,37,0.19348054679284962,0.1366982124079916,0.056782334384858024,1.4153846153846152
10,saa_chap,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']",6,37,0.20609884332281808,0.14300736067297581,0.06309148264984227,1.4411764705882353
11,saa_chap,ortho_word,"['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']",4,37,0.16298633017875921,0.1366982124079916,0.026288117770767616,1.1923076923076923
12,saa_chap,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']",6,37,0.1829652996845426,0.138801261829653,0.04416403785488959,1.3181818181818181
13,saa_chap,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']",6,37,0.19768664563617244,0.14511041009463724,0.052576235541535205,1.36231884057971
14,saa_chap,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']",8,37,0.20399579390115669,0.13564668769716087,0.06834910620399581,1.5038759689922483
15,saa_chap,ortho_word,"['šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",2,37,0.12513144058885384,0.10935856992639327,0.015772870662460567,1.1442307692307692
